papras kitchen
arm1
world
-0.165618,0.150467,1.26944,-0.151601,-0.745141,0.129479,0.63641,-3.14159,-1.72788,-3.14159,-2.74017,-1.5708,-3.14159,0.0618287,4.37114e-08,7
-0.165618,0.111637,1.27696,-0.123697,-0.750079,0.0968533,0.642417,-3.05433,-1.72788,-3.14159,-2.74017,-1.5708,-3.14159,0.0618287,4.37114e-08,7
-0.165618,0.0722982,1.28106,-0.0955569,-0.75359,0.064043,0.647201,-2.96706,-1.72788,-3.14159,-2.74017,-1.5708,-3.14159,0.0618287,4.37114e-08,7
-0.165618,0.032752,1.28172,-0.0672354,-0.755666,0.031111,0.650753,-2.87979,-1.72788,-3.14159,-2.74017,-1.5708,-3.14159,0.0618287,4.37114e-08,7
-0.165618,-0.0067013,1.27893,-0.038786,-0.756304,-0.00188034,0.653067,-2.79253,-1.72788,-3.14159,-2.74017,-1.5708,-3.14159,0.0618287,4.37114e-08,7
-0.165618,0.225431,1.24442,-0.206491,-0.73102,0.19393,0.620776,2.96706,-1.72788,-3.14159,-2.74017,-1.5708,-3.14159,0.0618287,4.37114e-08,7
-0.165618,0.188495,1.25857,-0.179216,-0.738784,0.161858,0.629192,3.05433,-1.72788,-3.14159,-2.74017,-1.5708,-3.14159,0.0618287,4.37114e-08,7
-0.165618,0.150467,1.26944,-0.151601,-0.745141,0.129479,0.63641,3.14159,-1.72788,-3.14159,-2.74017,-1.5708,-3.14159,0.0618287,4.37114e-08,7
-0.126045,0.150467,1.29397,-0.145809,-0.716672,0.135969,0.668307,-3.14159,-1.64061,-3.14159,-2.74017,-1.5708,-3.14159,0.06449,4.37114e-08,7
-0.126045,0.109499,1.30139,-0.116519,-0.72192,0.104578,0.674031,-3.05433,-1.64061,-3.14159,-2.74017,-1.5708,-3.14159,0.06449,4.37114e-08,7
-0.126045,0.068039,1.30521,-0.0870068,-0.725795,0.0729891,0.678472,-2.96706,-1.64061,-3.14159,-2.74017,-1.5708,-3.14159,0.06449,4.37114e-08,7
-0.126045,0.0264037,1.30541,-0.0573295,-0.728288,0.0412609,0.681621,-2.87979,-1.64061,-3.14159,-2.74017,-1.5708,-3.14159,0.06449,4.37114e-08,7
-0.126045,-0.0150904,1.30198,-0.027543,-0.729394,0.00945416,0.683473,-2.79253,-1.64061,-3.14159,-2.74017,-1.5708,-3.14159,0.06449,4.37114e-08,7
-0.126045,-0.0561273,1.29494,0.00229585,-0.729113,-0.0223706,0.684024,-2.70526,-1.64061,-3.14159,-2.74017,-1.5708,-3.14159,0.06449,4.37114e-08,7
-0.126045,-0.0963948,1.28436,0.0321304,-0.727443,-0.0541527,0.683273,-2.61799,-1.64061,-3.14159,-2.74017,-1.5708,-3.14159,0.06449,4.37114e-08,7
-0.126045,0.267342,1.2508,-0.231793,-0.692793,0.22835,0.643558,2.87979,-1.64061,-3.14159,-2.74017,-1.5708,-3.14159,0.06449,4.37114e-08,7
-0.126045,0.22969,1.26858,-0.203501,-0.702094,0.197913,0.653056,2.96706,-1.64061,-3.14159,-2.74017,-1.5708,-3.14159,0.06449,4.37114e-08,7
-0.126045,0.190633,1.283,-0.174821,-0.710059,0.1671,0.661311,3.05433,-1.64061,-3.14159,-2.74017,-1.5708,-3.14159,0.06449,4.37114e-08,7
-0.126045,0.150467,1.29397,-0.145808,-0.716672,0.135969,0.668307,3.14159,-1.64061,-3.14159,-2.74017,-1.5708,-3.14159,0.06449,4.37114e-08,7
-0.0844839,0.150467,1.31495,-0.139739,-0.686838,0.142199,0.698932,-3.14159,-1.55334,-3.14159,-2.74017,-1.5708,-3.14159,0.0667936,4.37114e-08,7
-0.0844839,0.10767,1.3223,-0.109119,-0.692387,0.112104,0.704362,-3.05433,-1.55334,-3.14159,-2.74017,-1.5708,-3.14159,0.0667936,4.37114e-08,7
