papras kitchen
arm1
world
-0.3,-0.3,1,-0.353553,-0.146447,0.853553,-0.353553,0.525146,1.88409,-0.946996,-2.21173,-1.38056,2.76636,0.0668005,0.115911,4
-0.3,-0.3,1.2,-0,0,0.92388,-0.382683,0.393101,1.54736,-0.418825,1.48249,0.715146,-0.923657,0.0765393,0.452643,4
-0.3,-0.1,1,-0.382683,2.34326e-17,0.92388,5.65713e-17,0.380522,1.51993,-0.336097,0.291639,1.15156,0.154057,0.0577112,0.419239,7
-0.3,-0.1,1.2,0,0,1,6.12323e-17,-2.76953,-1.47726,-2.55591,-7.49588e-07,-0.679218,-2.76953,0.076529,0.372064,3
-0.3,-0.1,1.4,-0,0.92388,-0,-0.382683,-2.77764,-1.7868,-2.22702,-1.77166,-0.259789,2.04155,0.0670217,0.213196,4
-0.3,0.1,1,-0.353553,0.146447,0.853553,0.353553,0.217167,1.71113,-0.478597,-0.350427,1.36251,0.823358,0.0520336,0.208289,7
-0.3,0.1,1.2,0,0,0.92388,0.382683,0.350675,1.53155,-0.371801,2.22117,-0.987059,-2.03725,0.0684081,0.468449,4
-0.3,0.1,1.4,-0,0.92388,-0,-0.382683,2.99799,-1.73422,-2.38578,-0.498769,0.21316,0.38732,0.0658712,0.143603,3
-0.3,0.3,1,-0.353553,0.146447,0.853553,0.353553,-0.31989,1.73643,-0.557902,-0.807925,1.30205,0.630477,0.0577518,0.26357,4
-0.3,0.3,1.2,0,0,0.92388,0.382683,-0.170895,1.49352,-0.250462,1.73263,-0.78388,-2.03676,0.072126,0.506477,4
-0.3,0.3,1.4,-0,0.92388,-0,-0.382683,-0.590393,1.79375,-1.03127,1.30871,0.419775,1.41401,0.0604686,0.20625,4
-0.3,0.5,1.2,0,0,0.92388,0.382683,-0.61803,1.77271,-0.984422,-1.22442,0.659465,0.3543,0.0758453,0.227292,4
-0.1,-0.5,1.2,-0,0,0.92388,-0.382683,0.761367,1.34682,-0.944055,0.839466,0.75836,0.252248,0.101999,0.65318,4
-0.1,-0.3,1,-0.353553,-0.146447,0.853553,-0.353553,0.525153,1.08993,-0.121647,-2.2067,-1.36203,2.74075,0.0629001,0.208765,7
-0.1,-0.3,1.2,0,0,1,6.12323e-17,0.7484,1.13467,-0.827596,-3.15976e-10,1.26372,0.7484,0.104644,0.307076,7
-0.1,-0.3,1.4,-0,0.92388,-0,-0.382683,0.736369,1.35124,-0.953154,-0.813727,0.712011,-1.89612,0.100695,0.648762,4
-0.1,-0.1,1,-0.382683,2.34326e-17,0.92388,5.65713e-17,0.380522,0.853919,0.110942,0.271789,1.36198,0.217945,0.0468561,0.208821,7
-0.1,-0.1,1.2,0,0,1,6.12323e-17,0.372064,0.675203,0.0675002,-1.43931e-08,0.828093,0.372064,0.0758569,0.742703,7
-0.1,-0.1,1.4,-0,0.92388,-0,-0.382683,0.363958,0.897912,0.0117442,-1.90492,0.269706,-0.961989,0.0881551,0.843975,6
-0.1,0.1,1,-0.353553,0.146447,0.853553,0.353553,0.217195,0.981272,0.158713,-0.345181,1.44953,0.791417,0.0394158,0.121264,7
-0.1,0.1,1.2,0,0,0.92388,0.382683,0.350675,0.867177,0.0808675,2.31357,-1.12333,-2.22382,0.0635468,0.435319,6
-0.1,0.1,1.4,-0,0.92388,-0,-0.382683,-0.143603,0.839576,0.143669,-0.488291,-0.217419,-2.765,0.0880558,0.376595,8
-0.1,0.3,1,-0.353553,0.146447,0.853553,0.353553,-0.319879,1.00281,0.100295,-0.794544,1.3545,0.574573,0.0496996,0.216297,7
-0.1,0.3,1.2,0,0,0.92388,0.382683,-0.170895,0.821423,0.185401,1.94837,-0.847466,-2.35001,0.0721457,0.72333,7
-0.1,0.3,1.4,-0,0.92388,-0,-0.382683,-0.590393,1.05646,-0.334912,-1.91896,-0.432083,-1.63308,0.0953646,0.829935,6
-0.1,0.5,1,-0.353553,0.146447,0.853553,0.353553,2.41821,-1.54288,-2.0404,-1.0034,-1.53697,3.02032,0.0830686,0.0338245,7
-0.1,0.5,1.2,0,0,0.707107,0.707107,-0.462107,1.54527,-0.475989,1.15902,-1.35478,-2.02703,0.0848652,0.216012,7
